season,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,games_played_post_asg,games_played_pre_asg,win_pct_post_asg,win_pct_pre_asg,wins_post_asg,wins_pre_asg,projected_wins_before_asg,actual_wins,projection_difference,post_asg_win_pct_drop,season_length,avg_starter_minutes_per_game_post_asg,avg_starter_minutes_per_game_pre_asg,avg_starter_minutes_per_player_post_asg,avg_starter_minutes_per_player_pre_asg,total_starter_minutes_post_asg,total_starter_minutes_pre_asg,starter_minutes_change_per_game,avg_players_used_post_asg,avg_players_used_pre_asg,avg_unique_lineups_post_asg,avg_unique_lineups_pre_asg,max_lineups_in_game_post_asg,max_lineups_in_game_pre_asg,players_used_change,lineups_used_change,win_projection_drop,starter_minutes_drop,players_used_increase,lineup_experimentation_increase,raw_tanking_score,lottery_candidate,tanking_score,score_note
2022-23,1610612765,DET,Detroit Pistons,23,59,0.086956522,0.254237288,2,15,20.847457616,17,-3.847457616,-0.16728076600000003,82,159.4427536,153.5923729,31.88855072,30.71847458,3667.183333,9061.95,5.850380742,9.590909091,10.36842105,14.09090909,13.56140351,18,20,-0.777511962,0.529505582,3.847457616,-5.850380742,-0.777511962,0.529505582,-2.250929506,True,-2.250929506,Included in tanking score
2020-21,1610612745,HOU,Houston Rockets,38,34,0.157894737,0.323529412,6,11,23.294117664,17,-6.294117664000002,-0.165634675,72,165.1807018,158.9779412,33.03614035,31.79558824,6276.866667,5405.25,6.202760578,9.322580645,10.28571429,12.90322581,14.52380952,17,22,-0.963133641,-1.620583717,6.294117664000002,-6.202760578,-0.963133641,-1.620583717,-2.4923602719999987,True,-2.4923602719999987,Included in tanking score
2023-24,1610612751,BKN,Brooklyn Nets,28,54,0.392857143,0.388888889,11,21,31.888888898,32,0.11111110199999885,0.003968254000000004,82,165.2559524,160.6074074,33.05119048,32.12148148,4627.166667,8672.8,4.648544974,10.53571429,10.11111111,17.75,16.25925926,26,27,0.424603175,1.490740741,-0.11111110199999885,-4.648544974,0.424603175,1.490740741,-2.8443121599999994,True,-2.8443121599999994,Included in tanking score
2024-25,1610612761,TOR,Toronto Raptors,27,55,0.481481481,0.309090909,13,17,25.345454538000002,30,4.654545461999998,0.17239057199999996,82,151.5455128,156.0354545,30.30910256,31.20709091,3940.183333,8581.95,-4.489941725,9.703703704,10.90909091,16.25925926,17.81818182,23,25,-1.205387205,-1.558922559,-4.654545461999998,4.489941725,-1.205387205,-1.558922559,-2.9289135009999976,True,-2.9289135009999976,Included in tanking score
2023-24,1610612741,CHI,Chicago Bulls,27,55,0.481481481,0.472727273,13,26,38.763636386,39,0.23636361399999828,0.008754207999999986,82,177.6839506,172.9851515,35.53679012,34.5970303,4797.466667,9514.183333,4.698799102,10.37037037,10.05454545,17.03703704,15.76363636,21,24,0.315824916,1.273400673,-0.23636361399999828,-4.698799102,0.315824916,1.273400673,-3.3459371269999973,True,-3.3459371269999973,Included in tanking score
2021-22,1610612746,LAC,LA Clippers,21,61,0.571428571,0.491803279,12,30,40.327868878,42,1.6721311220000032,0.07962529200000001,82,153.8960317,154.1344262,30.77920635,30.82688525,3231.816667,9402.2,-0.238394483,10.23809524,10.48387097,12.95238095,14.90322581,20,20,-0.24577573,-1.950844854,-1.6721311220000032,0.238394483,-0.24577573,-1.950844854,-3.6303572230000034,True,-3.6303572230000034,Included in tanking score
2022-23,1610612766,CHA,Charlotte Hornets,22,60,0.454545455,0.283333333,10,17,23.233333306000002,27,3.7666666939999978,0.17121212199999997,82,164.219697,164.4483333,32.84393939,32.88966667,3612.833333,9866.9,-0.228636364,9.714285714,10.10714286,13.9047619,13.73214286,18,21,-0.392857143,0.172619048,-3.7666666939999978,0.228636364,-0.392857143,0.172619048,-3.7582684249999976,True,-3.7582684249999976,Included in tanking score
2024-25,1610612757,POR,Portland Trail Blazers,27,55,0.481481481,0.418181818,13,23,34.290909076,36,1.7090909240000016,0.063299663,82,165.5635802,161.7866667,33.11271605,32.35733333,4470.216667,8898.266667,3.77691358,10.51851852,10.83636364,15.66666667,14.25454545,22,20,-0.317845118,1.412121212,-1.7090909240000016,-3.77691358,-0.317845118,1.412121212,-4.3917284100000025,True,-4.3917284100000025,Included in tanking score
2024-25,1610612764,WAS,Washington Wizards,28,54,0.321428571,0.166666667,9,9,13.666666694,18,4.333333306,0.154761904,82,154.1154762,155.8135802,30.82309524,31.16271605,4315.233333,8413.933333,-1.698104056,10.03571429,11.24528302,13.75,14.33962264,20,22,-1.209568733,-0.589622642,-4.333333306,1.698104056,-1.209568733,-0.589622642,-4.4344206250000004,True,-4.4344206250000004,Included in tanking score
2024-25,1610612753,ORL,Orlando Magic,26,56,0.538461538,0.482142857,14,27,39.535714274,41,1.464285726,0.05631868099999998,82,156.4769231,153.741369,31.29538462,30.74827381,4068.4,8609.516667,2.735554029,11.23076923,11.29090909,14.57692308,15.67272727,21,23,-0.06013986,-1.095804196,-1.464285726,-2.735554029,-0.06013986,-1.095804196,-5.355783811,True,-5.355783811,Included in tanking score
2023-24,1610612745,HOU,Houston Rockets,28,54,0.607142857,0.444444444,17,24,36.444444408,41,4.5555555919999975,0.16269841300000004,82,166.102381,163.5796296,33.22047619,32.71592593,4650.866667,8833.3,2.522751323,10.85714286,10.72222222,16.75,15.42592593,21,26,0.134920635,1.324074074,-4.5555555919999975,-2.522751323,0.134920635,1.324074074,-5.6193122059999965,True,-5.6193122059999965,Included in tanking score
2021-22,1610612758,SAC,Sacramento Kings,22,60,0.363636364,0.366666667,8,22,30.066666694,30,-0.06666669399999847,-0.003030303000000012,82,165.9962121,160.8013889,33.19924242,32.16027778,3651.916667,9648.083333,5.194823232,9.818181818,9.923076923,13.59090909,14.19230769,18,23,-0.104895105,-0.601398601,0.06666669399999847,-5.194823232,-0.104895105,-0.601398601,-5.834450244000001,True,-5.834450244000001,Included in tanking score
2022-23,1610612747,LAL,Los Angeles Lakers,23,59,0.695652174,0.457627119,16,27,37.525423758,43,5.474576241999998,0.23802505499999999,82,159.5007246,160.1850282,31.90014493,32.03700565,3668.516667,9450.916667,-0.684303611,10.30434783,10.55172414,16.2173913,17.03448276,20,27,-0.247376312,-0.817091454,-5.474576241999998,0.684303611,-0.247376312,-0.817091454,-5.854740396999998,True,-5.854740396999998,Included in tanking score
2022-23,1610612759,SAS,San Antonio Spurs,23,59,0.347826087,0.237288136,8,14,19.457627152,22,2.5423728479999994,0.110537951,82,148.4623188,148.0426554,29.69246377,29.60853107,3414.633333,8734.516667,0.419663473,10.30434783,11.13207547,18.04347826,20.16981132,24,30,-0.827727646,-2.12633306,-2.5423728479999994,-0.419663473,-0.827727646,-2.12633306,-5.916097026999999,True,-5.916097026999999,Included in tanking score
2023-24,1610612766,CHA,Charlotte Hornets,28,54,0.285714286,0.240740741,8,13,19.740740762,21,1.2592592379999985,0.044973544999999976,82,166.3077381,163.5632716,33.26154762,32.71265432,4656.616667,8832.416667,2.74446649,9.857142857,10.38888889,11.89285714,14.11111111,15,20,-0.531746032,-2.218253968,-1.2592592379999985,-2.74446649,-0.531746032,-2.218253968,-6.753725727999999,True,-6.753725727999999,Included in tanking score
2023-24,1610612763,MEM,Memphis Grizzlies,26,56,0.269230769,0.357142857,7,20,29.285714274,27,-2.285714274,-0.087912088,82,161.9660256,156.6175595,32.39320513,31.3235119,4211.116667,8770.583333,5.348466117,9.076923077,10.375,13.76923077,16.26785714,20,21,-1.298076923,-2.498626374,2.285714274,-5.348466117,-1.298076923,-2.498626374,-6.85945514,True,-6.85945514,Included in tanking score
2023-24,1610612765,DET,Detroit Pistons,28,54,0.214285714,0.148148148,6,8,12.148148136000001,14,1.8518518639999986,0.06613756599999998,82,158.5678571,156.3027778,31.71357143,31.26055556,4439.9,8440.35,2.265079365,10.25,10.7037037,14.35714286,16.92592593,20,24,-0.453703704,-2.568783069,-1.8518518639999986,-2.265079365,-0.453703704,-2.568783069,-7.139418001999998,True,-7.139418001999998,Included in tanking score
2021-22,1610612737,ATL,Atlanta Hawks,24,58,0.625,0.482758621,15,28,39.586206922,43,3.4137930779999976,0.142241379,82,161.6027778,158.016092,32.32055556,31.60321839,3878.466667,9164.933333,3.586685824,10.2173913,10.86206897,12.34782609,12.4137931,16,20,-0.644677661,-0.065967016,-3.4137930779999976,-3.586685824,-0.644677661,-0.065967016,-7.711123578999998,True,-7.711123578999998,Included in tanking score
2020-21,1610612737,ATL,Atlanta Hawks,36,36,0.694444444,0.444444444,25,16,31.999999968,41,9.000000031999999,0.25000000000000006,72,157.8828704,161.9597222,31.57657407,32.39194444,5683.783333,5830.55,-4.076851852,10.7,10.6,13.66666667,16.8,19,22,0.1,-3.133333333,-9.000000031999999,4.076851852,0.1,-3.133333333,-7.956481513,True,-7.956481513,Included in tanking score
2020-21,1610612764,WAS,Washington Wizards,38,34,0.526315789,0.411764706,20,14,29.647058832,34,4.352941168000001,0.114551083,72,158.7085586,153.7397059,31.74171171,30.74794118,5872.216667,5227.15,4.968852676,11.25806452,11.24,17.87096774,17.16,25,23,0.018064516,0.710967742,-4.352941168000001,-4.968852676,0.018064516,0.710967742,-8.592761586000002,True,-8.592761586000002,Included in tanking score
2021-22,1610612759,SAS,San Antonio Spurs,23,59,0.47826087,0.389830508,11,23,31.966101656000003,34,2.033898343999997,0.08843036199999998,82,158.8318841,152.6974576,31.76637681,30.53949153,3653.133333,9009.15,6.134426431,10.5,11.34782609,18.63636364,18.34782609,24,25,-0.847826087,0.288537549,-2.033898343999997,-6.134426431,-0.847826087,0.288537549,-8.727613312999996,True,-8.727613312999996,Included in tanking score
2021-22,1610612745,HOU,Houston Rockets,24,58,0.208333333,0.25862069,5,15,21.20689658,20,-1.2068965799999987,-0.05028735699999998,82,156.6895833,151.6224138,31.33791667,30.32448276,3760.55,8794.1,5.06716954,10.04347826,11.23076923,11.47826087,15.34615385,18,21,-1.18729097,-3.867892977,1.2068965799999987,-5.06716954,-1.18729097,-3.867892977,-8.915456907000001,True,-8.915456907000001,Included in tanking score
2023-24,1610612757,POR,Portland Trail Blazers,28,54,0.214285714,0.277777778,6,15,22.777777796,21,-1.7777777959999987,-0.06349206399999999,82,171.339881,162.1623457,34.26797619,32.43246914,4797.516667,8756.766667,9.177535273,9.571428571,10.5,12.96428571,13.88888889,19,22,-0.928571429,-0.924603175,1.7777777959999987,-9.177535273,-0.928571429,-0.924603175,-9.252932081,True,-9.252932081,Included in tanking score
2021-22,1610612752,NYK,New York Knicks,23,59,0.52173913,0.423728814,12,25,34.745762748000004,37,2.254237251999996,0.09801031600000004,82,167.7862319,160.2610169,33.55724638,32.05220339,3859.083333,9455.4,7.525214935,9.714285714,10.61904762,13.47619048,12.57142857,18,17,-0.904761905,0.904761905,-2.254237251999996,-7.525214935,-0.904761905,0.904761905,-9.779452186999997,True,-9.779452186999997,Included in tanking score
2022-23,1610612760,OKC,Oklahoma City Thunder,25,57,0.48,0.49122807,12,28,40.28070174,40,-0.2807017399999978,-0.011228070000000034,82,161.8046667,153.1640351,32.36093333,30.63280702,4045.116667,8730.35,8.640631579,10.68,11.11111111,17.8,18.87037037,26,27,-0.431111111,-1.07037037,0.2807017399999978,-8.640631579,-0.431111111,-1.07037037,-9.861411320000002,True,-9.861411320000002,Included in tanking score
2021-22,1610612765,DET,Detroit Pistons,24,58,0.416666667,0.224137931,10,13,18.379310342,23,4.620689658,0.19252873599999998,82,159.7402778,154.3520115,31.94805556,30.8704023,3833.766667,8952.416667,5.388266284,9.909090909,10.73076923,13.40909091,14.19230769,20,19,-0.821678322,-0.783216783,-4.620689658,-5.388266284,-0.821678322,-0.783216783,-11.613851047,True,-11.613851047,Included in tanking score
2024-25,1610612741,CHI,Chicago Bulls,27,55,0.62962963,0.4,17,22,32.800000000000004,39,6.199999999999996,0.22962963000000003,82,160.4833333,156.3460606,32.09666667,31.26921212,4333.05,8599.033333,4.137272727,10.74074074,11.43636364,16.88888889,17.87272727,24,24,-0.695622896,-0.983838384,-6.199999999999996,-4.137272727,-0.695622896,-0.983838384,-12.016734006999995,True,-12.016734006999995,Included in tanking score
2023-24,1610612764,WAS,Washington Wizards,28,54,0.214285714,0.166666667,6,9,13.666666694,15,1.333333306,0.047619047,82,164.9333333,150.7472222,32.98666667,30.14944444,4618.133333,8140.35,14.18611111,10.5,11.61111111,14.89285714,13.75925926,20,18,-1.111111111,1.133597884,-1.333333306,-14.18611111,-1.111111111,1.133597884,-15.496957643000002,True,-15.496957643000002,Included in tanking score
2022-23,1610612745,HOU,Houston Rockets,24,58,0.375,0.224137931,9,13,18.379310342,22,3.620689658,0.150862069,82,167.0013889,156.6902299,33.40027778,31.33804598,4008.033333,9088.033333,10.311159,10.0,11.10526316,13.5,15.42105263,19,24,-1.105263158,-1.921052632,-3.620689658,-10.311159,-1.105263158,-1.921052632,-16.958164447999998,True,-16.958164447999998,Included in tanking score
2020-21,1610612750,MIN,Minnesota Timberwolves,36,36,0.444444444,0.194444444,16,7,13.999999968,23,9.000000032,0.25,72,156.025,148.3175926,31.205,29.66351852,5616.9,5339.433333,7.707407407,10.67741935,10.95652174,15.03225806,15.86956522,19,21,-0.279102384,-0.837307153,-9.000000032,-7.707407407,-0.279102384,-0.837307153,-17.823816976000003,True,-17.823816976000003,Included in tanking score
2021-22,1610612760,OKC,Oklahoma City Thunder,24,58,0.25,0.310344828,6,18,25.448275896000002,24,-1.448275896000002,-0.06034482800000002,82,169.3798611,153.4244253,33.87597222,30.68488506,4065.116667,8898.616667,15.95543582,8.782608696,11.5,13.60869565,18.13636364,21,25,-2.717391304,-4.527667984,1.448275896000002,-15.95543582,-2.717391304,-4.527667984,-21.752219212,True,-21.752219212,Included in tanking score
2023-24,1610612759,SAS,San Antonio Spurs,27,55,0.407407407,0.2,11,11,16.400000000000002,22,5.599999999999998,0.207407407,82,161.391358,149.3442424,32.2782716,29.86884848,4357.566667,8213.933333,12.0471156,10.33333333,11.32727273,15.25925926,18.47272727,22,27,-0.993939394,-3.213468013,-5.599999999999998,-12.0471156,-0.993939394,-3.213468013,-21.854523007,True,-21.854523007,Included in tanking score
